timestamp_utc,event_kind,action,joint,servo_id,enabled,status,backend,dry_run,reason,error,details_json
2026-05-21T05:17:57.789479Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:17:57.789479Z""}"
2026-05-21T05:18:51.365433Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:51.365433Z""}"
2026-05-21T05:18:51.365986Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:51.365986Z""}"
2026-05-21T05:18:51.366476Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:51.366476Z""}"
2026-05-21T05:18:51.367045Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:51.367045Z""}"
2026-05-21T05:18:51.367594Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:51.367594Z""}"
2026-05-21T05:18:59.546351Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:59.546351Z""}"
2026-05-21T05:18:59.547144Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:59.547144Z""}"
2026-05-21T05:18:59.547714Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:59.547714Z""}"
2026-05-21T05:18:59.548257Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:59.548257Z""}"
2026-05-21T05:18:59.548921Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:18:59.548921Z""}"
2026-05-21T05:19:29.620059Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:29.620059Z""}"
2026-05-21T05:19:29.620638Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:29.620638Z""}"
2026-05-21T05:19:29.621193Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:29.621193Z""}"
2026-05-21T05:19:29.621694Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:29.621694Z""}"
2026-05-21T05:19:29.622186Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:29.622186Z""}"
2026-05-21T05:19:58.811440Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:58.811440Z""}"
2026-05-21T05:19:58.812172Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:58.812172Z""}"
2026-05-21T05:19:58.812659Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:58.812659Z""}"
2026-05-21T05:19:58.813160Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:58.813160Z""}"
2026-05-21T05:19:58.813637Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:19:58.813637Z""}"
2026-05-21T05:21:40.842324Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:40.842324Z""}"
2026-05-21T05:21:40.842831Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:40.842831Z""}"
2026-05-21T05:21:40.843381Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:40.843381Z""}"
2026-05-21T05:21:40.844038Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:40.844038Z""}"
2026-05-21T05:21:40.844532Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:40.844532Z""}"
2026-05-21T05:21:56.259541Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:56.259541Z""}"
2026-05-21T05:21:56.260160Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:56.260160Z""}"
2026-05-21T05:21:56.260666Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:56.260666Z""}"
2026-05-21T05:21:56.261315Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:56.261315Z""}"
2026-05-21T05:21:56.261789Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:21:56.261789Z""}"
2026-05-21T05:22:22.697313Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:22.697313Z""}"
2026-05-21T05:22:22.697815Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:22.697815Z""}"
2026-05-21T05:22:22.698308Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:22.698308Z""}"
2026-05-21T05:22:22.698857Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:22.698857Z""}"
2026-05-21T05:22:22.699426Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:22.699426Z""}"
2026-05-21T05:22:36.562595Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:36.562595Z""}"
2026-05-21T05:22:36.563195Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:36.563195Z""}"
2026-05-21T05:22:36.563781Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:36.563781Z""}"
2026-05-21T05:22:36.564263Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:36.564263Z""}"
2026-05-21T05:22:36.564861Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:22:36.564861Z""}"
2026-05-21T05:23:51.947513Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:51.947513Z""}"
2026-05-21T05:23:51.948012Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:51.948012Z""}"
2026-05-21T05:23:51.948504Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:51.948504Z""}"
2026-05-21T05:23:51.948998Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:51.948998Z""}"
2026-05-21T05:23:51.949486Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:51.949486Z""}"
2026-05-21T05:23:58.898851Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:58.898851Z""}"
2026-05-21T05:23:58.899661Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:58.899661Z""}"
2026-05-21T05:23:58.900230Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:58.900230Z""}"
2026-05-21T05:23:58.900770Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:58.900770Z""}"
2026-05-21T05:23:58.901306Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:23:58.901306Z""}"
2026-05-21T05:24:29.401002Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:29.401002Z""}"
2026-05-21T05:24:29.401495Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:29.401495Z""}"
2026-05-21T05:24:29.402162Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:29.402162Z""}"
2026-05-21T05:24:29.402680Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:29.402680Z""}"
2026-05-21T05:24:29.403234Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:29.403234Z""}"
2026-05-21T05:24:48.456269Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:48.456269Z""}"
2026-05-21T05:24:48.456810Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:48.456810Z""}"
2026-05-21T05:24:48.457307Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:48.457307Z""}"
2026-05-21T05:24:48.457788Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:48.457788Z""}"
2026-05-21T05:24:48.458305Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:24:48.458305Z""}"
2026-05-21T05:29:29.561572Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:29:29.561572Z""}"
2026-05-21T05:29:29.562066Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:29:29.562066Z""}"
2026-05-21T05:29:29.562569Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:29:29.562569Z""}"
2026-05-21T05:29:29.563091Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:29:29.563091Z""}"
2026-05-21T05:29:29.563778Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:29:29.563778Z""}"
2026-05-21T05:31:11.221297Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:31:11.221297Z""}"
2026-05-21T05:31:11.221899Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:31:11.221899Z""}"
2026-05-21T05:31:11.222483Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:31:11.222483Z""}"
2026-05-21T05:31:11.223103Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:31:11.223103Z""}"
2026-05-21T05:31:11.223735Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-21T05:31:11.223735Z""}"
2026-05-22T11:26:45.446760Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:26:45.446760Z""}"
2026-05-22T11:26:45.447410Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:26:45.447410Z""}"
2026-05-22T11:26:45.447903Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:26:45.447903Z""}"
2026-05-22T11:26:45.448398Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:26:45.448398Z""}"
2026-05-22T11:26:45.448877Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:26:45.448877Z""}"
2026-05-22T11:26:45.449406Z,write,servo_torque,,6,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":6,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:26:45.449406Z""}"
2026-05-22T11:28:20.531734Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:28:20.531734Z""}"
2026-05-22T11:28:20.532400Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:28:20.532400Z""}"
2026-05-22T11:28:20.533073Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:28:20.533073Z""}"
2026-05-22T11:28:20.533612Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:28:20.533612Z""}"
2026-05-22T11:28:20.534217Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:28:20.534217Z""}"
2026-05-22T11:28:20.534752Z,write,servo_torque,,6,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":6,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:28:20.534752Z""}"
2026-05-22T11:29:04.831396Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:04.831396Z""}"
2026-05-22T11:29:04.831991Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:04.831991Z""}"
2026-05-22T11:29:04.832522Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:04.832522Z""}"
2026-05-22T11:29:04.833116Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:04.833116Z""}"
2026-05-22T11:29:04.833602Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:04.833602Z""}"
2026-05-22T11:29:04.834275Z,write,servo_torque,,6,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":6,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:04.834275Z""}"
2026-05-22T11:29:30.004762Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:30.004762Z""}"
2026-05-22T11:29:30.005372Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:30.005372Z""}"
2026-05-22T11:29:30.006088Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:30.006088Z""}"
2026-05-22T11:29:30.006563Z,write,servo_torque,,4,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:30.006563Z""}"
2026-05-22T11:29:30.007174Z,write,servo_torque,,5,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:30.007174Z""}"
2026-05-22T11:29:30.007794Z,write,servo_torque,,6,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":6,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:29:30.007794Z""}"
2026-05-22T11:30:03.436382Z,write,servo_torque,,1,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.436382Z""}"
2026-05-22T11:30:03.436875Z,write,servo_torque,,2,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.436875Z""}"
2026-05-22T11:30:03.437378Z,write,servo_torque,,3,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.437378Z""}"
2026-05-22T11:30:03.437865Z,write,servo_torque,,4,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":4,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.437865Z""}"
2026-05-22T11:30:03.438380Z,write,servo_torque,,5,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":5,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.438380Z""}"
2026-05-22T11:30:03.438916Z,write,servo_torque,,6,true,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":true,""servo_id"":6,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.438916Z""}"
2026-05-22T11:30:03.932557Z,write,servo_torque,,1,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":1,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.932557Z""}"
2026-05-22T11:30:03.933245Z,write,servo_torque,,2,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":2,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.933245Z""}"
2026-05-22T11:30:03.933809Z,write,servo_torque,,3,false,ok,feetech,false,,,"{""action"":""servo_torque"",""backend"":""feetech"",""dry_run"":false,""enabled"":false,""servo_id"":3,""status"":""ok"",""timestamp_utc"":""2026-05-22T11:30:03.933809Z""}"
